model,heldout,feature,importance
CP_structure17_RF,12_130_r123456654loop328,pae_contact_weighted,0.08279302878178142
CP_structure17_RF,12_130_r123456654loop328,Rg_full_length_normalized,0.016935319360815864
CP_structure17_RF,13_130_r12345665432loop8,pr_cp_sum,0.017624483593069295
CP_structure17_RF,13_130_r12345665432loop8,pr_cp_per_nt,0.031204342761746485
CP_structure17_RF,13_130_r12345665432loop8,pr_top20_mean,0.011161938825366705
CP_structure17_RF,13_130_r12345665432loop8,pr_rna_max_mean,0.040758941099844015
CP_structure17_RF,13_130_r12345665432loop8,pr_rna_max_min,0.0026817381898429997
CP_structure17_RF,13_130_r12345665432loop8,pr_rna_coverage_05,0.0093269671205412
CP_structure17_RF,13_130_r12345665432loop8,pr_protein_coverage_05,0.016462803718474014
CP_structure17_RF,13_130_r12345665432loop8,pr_high_contacts_per_nt,0.013926711901401928
CP_structure17_RF,13_130_r12345665432loop8,pp_nonlocal4_per_res,0.028461921602101037
CP_structure17_RF,13_130_r12345665432loop8,pp_nonlocal4_high_per_res,0.15705966274205108
CP_structure17_RF,13_130_r12345665432loop8,pp_nonlocal12_per_res,0.0506098890373015
CP_structure17_RF,13_130_r12345665432loop8,pp_nonlocal12_high_per_res,0.15839247667853712
CP_structure17_RF,13_130_r12345665432loop8,pp_nonlocal24_per_res,0.04571647123738039
CP_structure17_RF,13_130_r12345665432loop8,pp_nonlocal24_high_per_res,0.18086038104964505
CP_structure17_RF,13_130_r12345665432loop8,plddt_protein_mean,0.1423254055245411
CP_structure17_RF,13_130_r12345665432loop8,pae_contact_weighted,0.07476108934412821
CP_structure17_RF,13_130_r12345665432loop8,Rg_full_length_normalized,0.018664775574028007
CP_structure17_RF,14_130_r123456734loop568,pr_cp_sum,0.017624483593069295
CP_structure17_RF,14_130_r123456734loop568,pr_cp_per_nt,0.031204342761746485
CP_structure17_RF,14_130_r123456734loop568,pr_top20_mean,0.009612058296275998
CP_structure17_RF,14_130_r123456734loop568,pr_rna_max_mean,0.04075894109984402
CP_structure17_RF,14_130_r123456734loop568,pr_rna_max_min,0.0026817381898429997
CP_structure17_RF,14_130_r123456734loop568,pr_rna_coverage_05,0.006978992568978436
CP_structure17_RF,14_130_r123456734loop568,pr_protein_coverage_05,0.017452347145994387
CP_structure17_RF,14_130_r123456734loop568,pr_high_contacts_per_nt,0.014822903637288321
CP_structure17_RF,14_130_r123456734loop568,pp_nonlocal4_per_res,0.028126083049056408
CP_structure17_RF,14_130_r123456734loop568,pp_nonlocal4_high_per_res,0.15705966274205108
CP_structure17_RF,14_130_r123456734loop568,pp_nonlocal12_per_res,0.0506098890373015
CP_structure17_RF,14_130_r123456734loop568,pp_nonlocal12_high_per_res,0.15506182502930138
CP_structure17_RF,14_130_r123456734loop568,pp_nonlocal24_per_res,0.04302424573860858
CP_structure17_RF,14_130_r123456734loop568,pp_nonlocal24_high_per_res,0.18419103269888076
CP_structure17_RF,14_130_r123456734loop568,plddt_protein_mean,0.14247798887841773
CP_structure17_RF,14_130_r123456734loop568,pae_contact_weighted,0.07476108934412821
CP_structure17_RF,14_130_r123456734loop568,Rg_full_length_normalized,0.023552376189214536
CP_structure17_RF,15_130_r12345673456loop8,pr_cp_sum,0.01762448359306929
CP_structure17_RF,15_130_r12345673456loop8,pr_cp_per_nt,0.03120434276174648
CP_structure17_RF,15_130_r12345673456loop8,pr_top20_mean,0.011161938825366704
CP_structure17_RF,15_130_r12345673456loop8,pr_rna_max_mean,0.03976944972430721
CP_structure17_RF,15_130_r12345673456loop8,pr_rna_max_min,0.001098031709229301
CP_structure17_RF,15_130_r12345673456loop8,pr_rna_coverage_05,0.00828150875954519
CP_structure17_RF,15_130_r12345673456loop8,pr_protein_coverage_05,0.01772831664379489
CP_structure17_RF,15_130_r12345673456loop8,pr_high_contacts_per_nt,0.016606200523677988
CP_structure17_RF,15_130_r12345673456loop8,pp_nonlocal4_per_res,0.029259772535452727
CP_structure17_RF,15_130_r12345673456loop8,pp_nonlocal4_high_per_res,0.15369265937504767
CP_structure17_RF,15_130_r12345673456loop8,pp_nonlocal12_per_res,0.050603544217839046
CP_structure17_RF,15_130_r12345673456loop8,pp_nonlocal12_high_per_res,0.1568387770962286
CP_structure17_RF,15_130_r12345673456loop8,pp_nonlocal24_per_res,0.04402196627490156
CP_structure17_RF,15_130_r12345673456loop8,pp_nonlocal24_high_per_res,0.18755803606588412
CP_structure17_RF,15_130_r12345673456loop8,plddt_protein_mean,0.1407010368114905
CP_structure17_RF,15_130_r12345673456loop8,pae_contact_weighted,0.0747610893441282
CP_structure17_RF,15_130_r12345673456loop8,Rg_full_length_normalized,0.019088845738290536
CP_structure17_RF,16_130_r12365673156loop8,pr_cp_sum,0.017624483593069295
CP_structure17_RF,16_130_r12365673156loop8,pr_cp_per_nt,0.03120434276174649
CP_structure17_RF,16_130_r12365673156loop8,pr_top20_mean,0.008628767210864748
CP_structure17_RF,16_130_r12365673156loop8,pr_rna_max_mean,0.03976944972430722
CP_structure17_RF,16_130_r12365673156loop8,pr_rna_max_min,0.0031138881153463544
CP_structure17_RF,16_130_r12365673156loop8,pr_rna_coverage_05,0.01164851212654856
CP_structure17_RF,16_130_r12365673156loop8,pr_protein_coverage_05,0.017728316643794893
CP_structure17_RF,16_130_r12365673156loop8,pr_high_contacts_per_nt,0.015825685074852366
CP_structure17_RF,16_130_r12365673156loop8,pp_nonlocal4_per_res,0.029259772535452734
CP_structure17_RF,16_130_r12365673156loop8,pp_nonlocal4_high_per_res,0.15041872157069525
CP_structure17_RF,16_130_r12365673156loop8,pp_nonlocal12_per_res,0.04901983773722536
CP_structure17_RF,16_130_r12365673156loop8,pp_nonlocal12_high_per_res,0.15674571153357766
CP_structure17_RF,16_130_r12365673156loop8,pp_nonlocal24_per_res,0.04402196627490157
CP_structure17_RF,16_130_r12365673156loop8,pp_nonlocal24_high_per_res,0.19158061323363731
CP_structure17_RF,16_130_r12365673156loop8,plddt_protein_mean,0.13955999678156158
CP_structure17_RF,16_130_r12365673156loop8,pae_contact_weighted,0.07476108934412821
CP_structure17_RF,16_130_r12365673156loop8,Rg_full_length_normalized,0.01908884573829054
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_cp_sum,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_cp_per_nt,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf12_r123_r5678_r56788,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf12_r123_r5678_r56788,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r5678_r56788,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf12_r123_r5678_r56788,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf12_r123_r5678_r56788,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf12_r123_r5678_r56788,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_cp_sum,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_cp_per_nt,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf12_r123_r5678_r5loop6788,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_cp_sum,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_cp_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pp_nonlocal4_high_per_res,0.27285027503967285
CP_structure17_XGB,puf12_r123_r567_r567_r678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pp_nonlocal12_high_per_res,0.266940712928772
CP_structure17_XGB,puf12_r123_r567_r567_r678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,pp_nonlocal24_high_per_res,0.29438140988349915
CP_structure17_XGB,puf12_r123_r567_r567_r678,plddt_protein_mean,0.16582757234573364
CP_structure17_XGB,puf12_r123_r567_r567_r678,pae_contact_weighted,0.0
CP_structure17_XGB,puf12_r123_r567_r567_r678,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_cp_sum,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_cp_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal4_high_per_res,0.44555482268333435
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal12_high_per_res,0.11058146506547928
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal24_high_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,plddt_protein_mean,0.22514724731445312
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,pae_contact_weighted,0.21871650218963623
CP_structure17_XGB,puf12_r123_r567_r5loop67_loopr678,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_cp_sum,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_cp_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf12_r123_r567_r5loop67_r678,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_cp_sum,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_cp_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5678,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_cp_sum,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_cp_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf12_r123_r567_r6loopr7_r5loop678,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_cp_sum,0.09991684556007385
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_cp_per_nt,0.05517645552754402
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_top20_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_rna_max_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_rna_max_min,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal4_high_per_res,0.3239859938621521
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal12_high_per_res,0.2688935399055481
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal24_high_per_res,0.25202715396881104
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,plddt_protein_mean,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,pae_contact_weighted,0.0
CP_structure17_XGB,puf12_r123_r567_r6r7_r5678,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_cp_sum,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_cp_per_nt,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_top20_mean,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_rna_max_mean,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_rna_max_min,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf_12_loopr4loopr4,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf_12_loopr4loopr4,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf_12_loopr4loopr4,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf_12_loopr4loopr4,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf_12_loopr4loopr4,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf_12_loopr4loopr4,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_cp_sum,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_cp_per_nt,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_top20_mean,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_rna_max_mean,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_rna_max_min,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf_12_loopr4r4,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf_12_loopr4r4,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf_12_loopr4r4,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf_12_loopr4r4,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf_12_loopr4r4,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf_12_loopr4r4,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf_12_loopr4r4,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf_12_loopr4r4,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf_12_loopr4r4,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf_12_loopr4r4,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_cp_sum,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_cp_per_nt,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_top20_mean,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_rna_max_mean,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_rna_max_min,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf_12_r4loopr4,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf_12_r4loopr4,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf_12_r4loopr4,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf_12_r4loopr4,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf_12_r4loopr4,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf_12_r4loopr4,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf_12_r4loopr4,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf_12_r4loopr4,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf_12_r4loopr4,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf_12_r4loopr4,Rg_full_length_normalized,0.0
CP_structure17_XGB,puf_12_r4r4,pr_cp_sum,0.0
CP_structure17_XGB,puf_12_r4r4,pr_cp_per_nt,0.0
CP_structure17_XGB,puf_12_r4r4,pr_top20_mean,0.0
CP_structure17_XGB,puf_12_r4r4,pr_rna_max_mean,0.0
CP_structure17_XGB,puf_12_r4r4,pr_rna_max_min,0.0
CP_structure17_XGB,puf_12_r4r4,pr_rna_coverage_05,0.0
CP_structure17_XGB,puf_12_r4r4,pr_protein_coverage_05,0.0
CP_structure17_XGB,puf_12_r4r4,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,puf_12_r4r4,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,puf_12_r4r4,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,puf_12_r4r4,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,puf_12_r4r4,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,puf_12_r4r4,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,puf_12_r4r4,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,puf_12_r4r4,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,puf_12_r4r4,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,puf_12_r4r4,Rg_full_length_normalized,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_cp_sum,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_cp_per_nt,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_top20_mean,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_max_mean,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_max_min,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_coverage_05,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_protein_coverage_05,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal4_high_per_res,0.27285027503967285
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal12_high_per_res,0.266940712928772
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal24_high_per_res,0.29438140988349915
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,plddt_protein_mean,0.16582757234573364
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,pae_contact_weighted,0.0
CP_structure17_XGB,1_130_r123_r567_r567_r67_no_loop_8,Rg_full_length_normalized,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_cp_sum,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_cp_per_nt,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_top20_mean,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_rna_max_mean,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_rna_max_min,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_rna_coverage_05,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_protein_coverage_05,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,plddt_protein_mean,0.0873689353466034
