family,threshold_pp,stage,representation,model,n,weighted_n,accuracy,balanced_accuracy,macro_F1,MCC,n_classes_observed,precision_decrease,recall_decrease,F1_decrease,support_decrease,ROC_AUC_decrease,AP_decrease,precision_unchanged,recall_unchanged,F1_unchanged,support_unchanged,ROC_AUC_unchanged,AP_unchanged,specificity,false_negative_rate,ROC_AUC,AP,cm_0_0,cm_0_1,cm_1_0,cm_1_1
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5131578947368421,0.5252976190476191,0.5089924917059543,0.04896472591169179,2,0.3902439024390244,0.5714285714285714,0.463768115942029,28.0,0.5565476190476191,0.4987246053379405,0.6571428571428571,0.4791666666666667,0.5542168674698795,48.0,0.5565476190476191,0.6942649124598363,0.4791666666666667,0.4285714285714286,0.5565476190476191,0.4987246053379405,16.0,12.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5131578947368421,0.5178571428571428,0.5062335381913959,0.03446739311292904,2,0.38461538461538464,0.5357142857142857,0.44776119402985076,28.0,0.5245535714285715,0.4840430628403929,0.6486486486486487,0.5,0.5647058823529412,48.0,0.5245535714285714,0.6305833032920404,0.5,0.4642857142857143,0.5245535714285715,0.4840430628403929,15.0,13.0,24.0,24.0
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5131578947368421,0.5178571428571428,0.5062335381913959,0.03446739311292904,2,0.38461538461538464,0.5357142857142857,0.44776119402985076,28.0,0.5245535714285715,0.4840430628403929,0.6486486486486487,0.5,0.5647058823529412,48.0,0.5245535714285714,0.6305833032920404,0.5,0.4642857142857143,0.5245535714285715,0.4840430628403929,15.0,13.0,24.0,24.0
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.5074404761904762,0.4943977591036415,0.01437636581963238,2,0.375,0.5357142857142857,0.4411764705882353,28.0,0.5215773809523809,0.475258436932137,0.6388888888888888,0.4791666666666667,0.5476190476190477,48.0,0.5215773809523809,0.6316280273695138,0.4791666666666667,0.4642857142857143,0.5215773809523809,0.475258436932137,15.0,13.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.5074404761904762,0.4943977591036415,0.01437636581963238,2,0.375,0.5357142857142857,0.4411764705882353,28.0,0.5215773809523809,0.475258436932137,0.6388888888888888,0.4791666666666667,0.5476190476190477,48.0,0.5215773809523809,0.6316280273695138,0.4791666666666667,0.4642857142857143,0.5215773809523809,0.475258436932137,15.0,13.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4868421052631579,0.48958333333333337,0.47954345917471464,-0.020105979315875273,2,0.358974358974359,0.5,0.417910447761194,28.0,0.5260416666666667,0.49641001488619785,0.6216216216216216,0.4791666666666667,0.5411764705882353,48.0,0.5260416666666667,0.6482713852296245,0.4791666666666667,0.5,0.5260416666666667,0.49641001488619785,14.0,14.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5131578947368421,0.5252976190476191,0.5089924917059543,0.04896472591169179,2,0.3902439024390244,0.5714285714285714,0.463768115942029,28.0,0.5565476190476191,0.4987246053379405,0.6571428571428571,0.4791666666666667,0.5542168674698795,48.0,0.5565476190476191,0.6942649124598363,0.4791666666666667,0.4285714285714286,0.5565476190476191,0.4987246053379405,16.0,12.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_reference_interface|delta|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5131578947368421,0.5252976190476191,0.5089924917059543,0.04896472591169179,2,0.3902439024390244,0.5714285714285714,0.463768115942029,28.0,0.5565476190476191,0.4987246053379405,0.6571428571428571,0.4791666666666667,0.5542168674698795,48.0,0.5565476190476191,0.6942649124598363,0.4791666666666667,0.4285714285714286,0.5565476190476191,0.4987246053379405,16.0,12.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5342261904761905,0.5318840579710145,0.06687855262239009,2,0.40625,0.4642857142857143,0.43333333333333335,28.0,0.5595238095238095,0.5505408819166686,0.6590909090909091,0.6041666666666666,0.6304347826086957,48.0,0.5595238095238095,0.6395969131309791,0.6041666666666666,0.5357142857142857,0.5595238095238095,0.5505408819166686,13.0,15.0,19.0,29.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5267857142857143,0.5260454878943507,0.0528680532637681,2,0.4,0.42857142857142855,0.41379310344827586,28.0,0.5796130952380952,0.5481605295923447,0.6521739130434783,0.625,0.6382978723404256,48.0,0.5796130952380953,0.6550166414655169,0.625,0.5714285714285714,0.5796130952380952,0.5481605295923447,12.0,16.0,18.0,30.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5208333333333333,0.5142045454545454,0.040253824294970666,2,0.3888888888888889,0.5,0.4375,28.0,0.5565476190476191,0.5019925366929796,0.65,0.5416666666666666,0.5909090909090909,48.0,0.5565476190476191,0.6466638894429663,0.5416666666666666,0.5,0.5565476190476191,0.5019925366929796,14.0,14.0,22.0,26.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5208333333333333,0.5142045454545454,0.040253824294970666,2,0.3888888888888889,0.5,0.4375,28.0,0.5565476190476191,0.5019925366929796,0.65,0.5416666666666666,0.5909090909090909,48.0,0.5565476190476191,0.6466638894429663,0.5416666666666666,0.5,0.5565476190476191,0.5019925366929796,14.0,14.0,22.0,26.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.5074404761904762,0.4943977591036415,0.01437636581963238,2,0.375,0.5357142857142857,0.4411764705882353,28.0,0.5171130952380952,0.489427213111297,0.6388888888888888,0.4791666666666667,0.5476190476190477,48.0,0.5171130952380953,0.6131452181807489,0.4791666666666667,0.4642857142857143,0.5171130952380952,0.489427213111297,15.0,13.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.5074404761904762,0.4943977591036415,0.01437636581963238,2,0.375,0.5357142857142857,0.4411764705882353,28.0,0.5171130952380952,0.489427213111297,0.6388888888888888,0.4791666666666667,0.5476190476190477,48.0,0.5171130952380953,0.6131452181807489,0.4791666666666667,0.4642857142857143,0.5171130952380952,0.489427213111297,15.0,13.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.48660714285714285,0.47038327526132406,-0.02598595982532139,2,0.35714285714285715,0.5357142857142857,0.42857142857142855,28.0,0.5029761904761905,0.4677748070001553,0.6176470588235294,0.4375,0.5121951219512195,48.0,0.5029761904761905,0.6292649442195015,0.4375,0.4642857142857143,0.5029761904761905,0.4677748070001553,15.0,13.0,27.0,21.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4868421052631579,0.48958333333333337,0.47954345917471464,-0.020105979315875273,2,0.358974358974359,0.5,0.417910447761194,28.0,0.5074404761904763,0.46224310008937125,0.6216216216216216,0.4791666666666667,0.5411764705882353,48.0,0.5074404761904762,0.6182217000421654,0.4791666666666667,0.5,0.5074404761904763,0.46224310008937125,14.0,14.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|raw|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5342261904761905,0.5318840579710145,0.06687855262239009,2,0.40625,0.4642857142857143,0.43333333333333335,28.0,0.5595238095238095,0.5505408819166686,0.6590909090909091,0.6041666666666666,0.6304347826086957,48.0,0.5595238095238095,0.6395969131309791,0.6041666666666666,0.5357142857142857,0.5595238095238095,0.5505408819166686,13.0,15.0,19.0,29.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5342261904761905,0.5318840579710145,0.06687855262239009,2,0.40625,0.4642857142857143,0.43333333333333335,28.0,0.5595238095238095,0.5505408819166686,0.6590909090909091,0.6041666666666666,0.6304347826086957,48.0,0.5595238095238095,0.6395969131309791,0.6041666666666666,0.5357142857142857,0.5595238095238095,0.5505408819166686,13.0,15.0,19.0,29.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5267857142857143,0.5260454878943507,0.0528680532637681,2,0.4,0.42857142857142855,0.41379310344827586,28.0,0.5796130952380952,0.5481605295923447,0.6521739130434783,0.625,0.6382978723404256,48.0,0.5796130952380953,0.6550166414655169,0.625,0.5714285714285714,0.5796130952380952,0.5481605295923447,12.0,16.0,18.0,30.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5208333333333333,0.5142045454545454,0.040253824294970666,2,0.3888888888888889,0.5,0.4375,28.0,0.5565476190476191,0.5019925366929796,0.65,0.5416666666666666,0.5909090909090909,48.0,0.5565476190476191,0.6466638894429663,0.5416666666666666,0.5,0.5565476190476191,0.5019925366929796,14.0,14.0,22.0,26.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5208333333333333,0.5142045454545454,0.040253824294970666,2,0.3888888888888889,0.5,0.4375,28.0,0.5565476190476191,0.5019925366929796,0.65,0.5416666666666666,0.5909090909090909,48.0,0.5565476190476191,0.6466638894429663,0.5416666666666666,0.5,0.5565476190476191,0.5019925366929796,14.0,14.0,22.0,26.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.5074404761904762,0.4943977591036415,0.01437636581963238,2,0.375,0.5357142857142857,0.4411764705882353,28.0,0.5171130952380952,0.489427213111297,0.6388888888888888,0.4791666666666667,0.5476190476190477,48.0,0.5171130952380953,0.6131452181807489,0.4791666666666667,0.4642857142857143,0.5171130952380952,0.489427213111297,15.0,13.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.5074404761904762,0.4943977591036415,0.01437636581963238,2,0.375,0.5357142857142857,0.4411764705882353,28.0,0.5171130952380952,0.489427213111297,0.6388888888888888,0.4791666666666667,0.5476190476190477,48.0,0.5171130952380953,0.6131452181807489,0.4791666666666667,0.4642857142857143,0.5171130952380952,0.489427213111297,15.0,13.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.48660714285714285,0.47038327526132406,-0.02598595982532139,2,0.35714285714285715,0.5357142857142857,0.42857142857142855,28.0,0.5029761904761905,0.4677748070001553,0.6176470588235294,0.4375,0.5121951219512195,48.0,0.5029761904761905,0.6292649442195015,0.4375,0.4642857142857143,0.5029761904761905,0.4677748070001553,15.0,13.0,27.0,21.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4868421052631579,0.48958333333333337,0.47954345917471464,-0.020105979315875273,2,0.358974358974359,0.5,0.417910447761194,28.0,0.5074404761904763,0.46224310008937125,0.6216216216216216,0.4791666666666667,0.5411764705882353,48.0,0.5074404761904762,0.6182217000421654,0.4791666666666667,0.5,0.5074404761904763,0.46224310008937125,14.0,14.0,25.0,23.0
RNA_protein_interface,-20.0,screen,PR_train_union_interface|delta|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5342261904761905,0.5318840579710145,0.06687855262239009,2,0.40625,0.4642857142857143,0.43333333333333335,28.0,0.5595238095238095,0.5505408819166686,0.6590909090909091,0.6041666666666666,0.6304347826086957,48.0,0.5595238095238095,0.6395969131309791,0.6041666666666666,0.5357142857142857,0.5595238095238095,0.5505408819166686,13.0,15.0,19.0,29.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 0.1, ""class_weight"": null}",76,76.0,0.7763157894736842,0.5209371884346959,0.48872180451127817,0.10901040827179836,2,0.7837837837837838,0.9830508474576272,0.8721804511278195,59.0,0.6849451645064807,0.8988101389788576,0.5,0.058823529411764705,0.10526315789473684,17.0,0.6849451645064806,0.3643768494178934,0.058823529411764705,0.016949152542372836,0.6849451645064807,0.8988101389788576,58.0,1.0,16.0,1.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 10, ""class_weight"": ""balanced""}",76,76.0,0.6973684210526315,0.6166500498504486,0.6033582936237804,0.21436662506343154,2,0.8333333333333334,0.7627118644067796,0.7964601769911505,59.0,0.601196410767697,0.8469089488227939,0.36363636363636365,0.47058823529411764,0.41025641025641024,17.0,0.6011964107676968,0.2903039991013126,0.47058823529411764,0.23728813559322037,0.601196410767697,0.8469089488227939,45.0,14.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1000, ""class_weight"": ""balanced""}",76,76.0,0.6578947368421053,0.5912263210368893,0.5722943722943723,0.1618249683817855,2,0.8235294117647058,0.711864406779661,0.7636363636363637,59.0,0.5294117647058824,0.7547721896882074,0.32,0.47058823529411764,0.38095238095238093,17.0,0.5294117647058824,0.3005238291616158,0.47058823529411764,0.288135593220339,0.5294117647058824,0.7547721896882074,42.0,17.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""LR"", ""C"": 0.01, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",76,76.0,0.6710526315789473,0.5997008973080757,0.5825093386068996,0.17876077814741811,2,0.8269230769230769,0.7288135593220338,0.7747747747747747,59.0,0.5294117647058824,0.7547721896882074,0.3333333333333333,0.47058823529411764,0.3902439024390244,17.0,0.5294117647058824,0.3005238291616158,0.47058823529411764,0.27118644067796616,0.5294117647058824,0.7547721896882074,43.0,16.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""LR"", ""C"": 0.3, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",76,76.0,0.6973684210526315,0.6166500498504486,0.6033582936237804,0.21436662506343154,2,0.8333333333333334,0.7627118644067796,0.7964601769911505,59.0,0.5682951146560319,0.8156954939230595,0.36363636363636365,0.47058823529411764,0.41025641025641024,17.0,0.5682951146560319,0.27792983408166716,0.47058823529411764,0.23728813559322037,0.5682951146560319,0.8156954939230595,45.0,14.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""LinearSVM"", ""C"": 0.1, ""class_weight"": ""balanced""}",76,76.0,0.6973684210526315,0.6166500498504486,0.6033582936237804,0.21436662506343154,2,0.8333333333333334,0.7627118644067796,0.7964601769911505,59.0,0.6390827517447658,0.8724133716095688,0.36363636363636365,0.47058823529411764,0.41025641025641024,17.0,0.6390827517447657,0.30497611078594733,0.47058823529411764,0.23728813559322037,0.6390827517447658,0.8724133716095688,45.0,14.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""LR"", ""C"": 0.1, ""class_weight"": ""balanced"", ""penalty"": ""elasticnet"", ""l1_ratio"": 0.5}",76,76.0,0.42105263157894735,0.5224327018943171,0.4145658263305322,0.03979302501191447,2,0.8,0.3389830508474576,0.47619047619047616,59.0,0.5254237288135593,0.7870555001661681,0.23529411764705882,0.7058823529411765,0.35294117647058826,17.0,0.5254237288135594,0.23354033873611363,0.7058823529411765,0.6610169491525424,0.5254237288135593,0.7870555001661681,20.0,39.0,5.0,12.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""RBF"", ""C"": 1, ""class_weight"": ""balanced""}",76,76.0,0.7105263157894737,0.6251246261216351,0.6140350877192982,0.2332019957758057,2,0.8363636363636363,0.7796610169491526,0.8070175438596491,59.0,0.6839481555333998,0.8934524120439679,0.38095238095238093,0.47058823529411764,0.42105263157894735,17.0,0.6839481555333998,0.38886557513558234,0.47058823529411764,0.22033898305084743,0.6839481555333998,0.8934524120439679,46.0,13.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""RF"", ""n_estimators"": 32, ""max_depth"": 3, ""min_samples_leaf"": 4, ""class_weight"": ""balanced""}",76,76.0,0.7105263157894737,0.5413758723828515,0.5431693989071038,0.09157684454112341,2,0.7936507936507936,0.847457627118644,0.819672131147541,59.0,0.6266201395812563,0.8463669099954128,0.3076923076923077,0.23529411764705882,0.26666666666666666,17.0,0.6266201395812563,0.3701870614588847,0.23529411764705882,0.15254237288135597,0.6266201395812563,0.8463669099954128,50.0,9.0,13.0,4.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""ET"", ""n_estimators"": 32, ""max_depth"": 3, ""min_samples_leaf"": 4, ""class_weight"": ""balanced""}",76,76.0,0.6842105263157895,0.6081754735792622,0.5928571428571429,0.1962489828660616,2,0.8301886792452831,0.7457627118644068,0.7857142857142857,59.0,0.6909272183449651,0.8992971169574256,0.34782608695652173,0.47058823529411764,0.4,17.0,0.6909272183449651,0.37134287105982955,0.47058823529411764,0.2542372881355932,0.6909272183449651,0.8992971169574256,44.0,15.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""LDA"", ""shrinkage"": ""auto""}",76,76.0,0.7631578947368421,0.5333998005982054,0.5216783216783217,0.11228200513219247,2,0.7887323943661971,0.9491525423728814,0.8615384615384616,59.0,0.634097706879362,0.8718954533491552,0.4,0.11764705882352941,0.18181818181818182,17.0,0.6340977068793618,0.35565923277506517,0.11764705882352941,0.05084745762711862,0.634097706879362,0.8718954533491552,56.0,3.0,15.0,2.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 0.1, ""class_weight"": null}",76,76.0,0.7763157894736842,0.5209371884346959,0.48872180451127817,0.10901040827179836,2,0.7837837837837838,0.9830508474576272,0.8721804511278195,59.0,0.6849451645064807,0.8988101389788576,0.5,0.058823529411764705,0.10526315789473684,17.0,0.6849451645064806,0.3643768494178934,0.058823529411764705,0.016949152542372836,0.6849451645064807,0.8988101389788576,58.0,1.0,16.0,1.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 10, ""class_weight"": ""balanced""}",76,76.0,0.6973684210526315,0.6166500498504486,0.6033582936237804,0.21436662506343154,2,0.8333333333333334,0.7627118644067796,0.7964601769911505,59.0,0.601196410767697,0.8469089488227939,0.36363636363636365,0.47058823529411764,0.41025641025641024,17.0,0.6011964107676968,0.2903039991013126,0.47058823529411764,0.23728813559322037,0.601196410767697,0.8469089488227939,45.0,14.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1000, ""class_weight"": ""balanced""}",76,76.0,0.6578947368421053,0.5912263210368893,0.5722943722943723,0.1618249683817855,2,0.8235294117647058,0.711864406779661,0.7636363636363637,59.0,0.5294117647058824,0.7547721896882074,0.32,0.47058823529411764,0.38095238095238093,17.0,0.5294117647058824,0.3005238291616158,0.47058823529411764,0.288135593220339,0.5294117647058824,0.7547721896882074,42.0,17.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""LR"", ""C"": 0.01, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",76,76.0,0.6710526315789473,0.5997008973080757,0.5825093386068996,0.17876077814741811,2,0.8269230769230769,0.7288135593220338,0.7747747747747747,59.0,0.5294117647058824,0.7547721896882074,0.3333333333333333,0.47058823529411764,0.3902439024390244,17.0,0.5294117647058824,0.3005238291616158,0.47058823529411764,0.27118644067796616,0.5294117647058824,0.7547721896882074,43.0,16.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""LR"", ""C"": 0.3, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",76,76.0,0.6973684210526315,0.6166500498504486,0.6033582936237804,0.21436662506343154,2,0.8333333333333334,0.7627118644067796,0.7964601769911505,59.0,0.5682951146560319,0.8156954939230595,0.36363636363636365,0.47058823529411764,0.41025641025641024,17.0,0.5682951146560319,0.27792983408166716,0.47058823529411764,0.23728813559322037,0.5682951146560319,0.8156954939230595,45.0,14.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""LinearSVM"", ""C"": 0.1, ""class_weight"": ""balanced""}",76,76.0,0.6973684210526315,0.6166500498504486,0.6033582936237804,0.21436662506343154,2,0.8333333333333334,0.7627118644067796,0.7964601769911505,59.0,0.6390827517447658,0.8724133716095688,0.36363636363636365,0.47058823529411764,0.41025641025641024,17.0,0.6390827517447657,0.30497611078594733,0.47058823529411764,0.23728813559322037,0.6390827517447658,0.8724133716095688,45.0,14.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""LR"", ""C"": 0.1, ""class_weight"": ""balanced"", ""penalty"": ""elasticnet"", ""l1_ratio"": 0.5}",76,76.0,0.42105263157894735,0.5224327018943171,0.4145658263305322,0.03979302501191447,2,0.8,0.3389830508474576,0.47619047619047616,59.0,0.5254237288135593,0.7870555001661681,0.23529411764705882,0.7058823529411765,0.35294117647058826,17.0,0.5254237288135594,0.23354033873611363,0.7058823529411765,0.6610169491525424,0.5254237288135593,0.7870555001661681,20.0,39.0,5.0,12.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""RBF"", ""C"": 1, ""class_weight"": ""balanced""}",76,76.0,0.7105263157894737,0.6251246261216351,0.6140350877192982,0.2332019957758057,2,0.8363636363636363,0.7796610169491526,0.8070175438596491,59.0,0.6839481555333998,0.8934524120439679,0.38095238095238093,0.47058823529411764,0.42105263157894735,17.0,0.6839481555333998,0.38886557513558234,0.47058823529411764,0.22033898305084743,0.6839481555333998,0.8934524120439679,46.0,13.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""RF"", ""n_estimators"": 32, ""max_depth"": 3, ""min_samples_leaf"": 4, ""class_weight"": ""balanced""}",76,76.0,0.7105263157894737,0.5413758723828515,0.5431693989071038,0.09157684454112341,2,0.7936507936507936,0.847457627118644,0.819672131147541,59.0,0.6276171485543369,0.8480147442703656,0.3076923076923077,0.23529411764705882,0.26666666666666666,17.0,0.627617148554337,0.3703876532045343,0.23529411764705882,0.15254237288135597,0.6276171485543369,0.8480147442703656,50.0,9.0,13.0,4.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""ET"", ""n_estimators"": 32, ""max_depth"": 3, ""min_samples_leaf"": 4, ""class_weight"": ""balanced""}",76,76.0,0.6842105263157895,0.6081754735792622,0.5928571428571429,0.1962489828660616,2,0.8301886792452831,0.7457627118644068,0.7857142857142857,59.0,0.6909272183449651,0.8992971169574256,0.34782608695652173,0.47058823529411764,0.4,17.0,0.6909272183449651,0.37134287105982955,0.47058823529411764,0.2542372881355932,0.6909272183449651,0.8992971169574256,44.0,15.0,9.0,8.0
RNA_protein_interface,-5.0,refine,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""LDA"", ""shrinkage"": ""auto""}",76,76.0,0.7631578947368421,0.5333998005982054,0.5216783216783217,0.11228200513219247,2,0.7887323943661971,0.9491525423728814,0.8615384615384616,59.0,0.634097706879362,0.8718954533491552,0.4,0.11764705882352941,0.18181818181818182,17.0,0.6340977068793618,0.35565923277506517,0.11764705882352941,0.05084745762711862,0.634097706879362,0.8718954533491552,56.0,3.0,15.0,2.0
all_PR,-5.0,refine,full_PR|delta|all|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 0.1, ""class_weight"": null}",76,76.0,0.75,0.5667996011964108,0.5721481481481481,0.16469573930864556,2,0.803030303030303,0.8983050847457628,0.848,59.0,0.6660019940179461,0.8822515053071815,0.4,0.23529411764705882,0.2962962962962963,17.0,0.6660019940179461,0.3384686804699639,0.23529411764705882,0.10169491525423724,0.6660019940179461,0.8822515053071815,53.0,6.0,13.0,4.0
