family,validation,model,threshold,balanced_accuracy,accuracy,precision,recall,specificity,TN,FP,FN,TP
retrained,LOCO,Structure6_LR,0.4759358474807237,0.6186868686868687,0.6451612903225806,0.7894736842105263,0.6818181818181818,0.5555555555555556,5,4,7,15
retrained,LOCO,Structure6_LR,0.4900132107948947,0.6742424242424242,0.6774193548387096,0.8333333333333334,0.6818181818181818,0.6666666666666666,6,3,7,15
retrained,LOCO,Structure6_LR,0.4929644765621556,0.6515151515151515,0.6451612903225806,0.8235294117647058,0.6363636363636364,0.6666666666666666,6,3,8,14
retrained,LOCO,Structure6_LR,0.5,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,Structure6_LR,0.5131041365856722,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,Structure6_LR,0.5384480237113946,0.6843434343434344,0.6451612903225806,0.8666666666666667,0.5909090909090909,0.7777777777777778,7,2,9,13
retrained,LOCO,Structure6_LR,0.5591616210885753,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,Structure6_LR,0.5754205646517987,0.6388888888888888,0.5806451612903226,0.8461538461538461,0.5,0.7777777777777778,7,2,11,11
retrained,LOCO,Structure6_LR,0.5824366809989989,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,Structure6_LR,0.5958039984760881,0.5934343434343434,0.5161290322580645,0.8181818181818182,0.4090909090909091,0.7777777777777778,7,2,13,9
retrained,LOCO,Structure6_LR,0.6053538327719324,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,Structure6_LR,0.6071609235308885,0.6262626262626263,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.8888888888888888,8,1,14,8
retrained,LOCO,Structure6_LR,0.6110161577270616,0.6035353535353535,0.4838709677419355,0.875,0.3181818181818182,0.8888888888888888,8,1,15,7
retrained,LOCO,Structure6_LR,0.6158376571230694,0.6590909090909091,0.5161290322580645,1.0,0.3181818181818182,1.0,9,0,15,7
retrained,LOCO,Structure6_LR,0.6206360367817059,0.6363636363636364,0.4838709677419355,1.0,0.2727272727272727,1.0,9,0,16,6
retrained,LOCO,Structure6_LR,0.6351954428070418,0.6136363636363636,0.45161290322580644,1.0,0.22727272727272727,1.0,9,0,17,5
retrained,LOCO,Structure6_LR,0.6538338096206703,0.5909090909090909,0.41935483870967744,1.0,0.18181818181818182,1.0,9,0,18,4
retrained,LOCO,Structure6_LR,0.6694361373537722,0.5681818181818181,0.3870967741935484,1.0,0.13636363636363635,1.0,9,0,19,3
retrained,LOCO,Structure6_LR,0.6964369040921266,0.5454545454545454,0.3548387096774194,1.0,0.09090909090909091,1.0,9,0,20,2
retrained,LOCO,Structure6_LR,0.8254703926692131,0.5227272727272727,0.3225806451612903,1.0,0.045454545454545456,1.0,9,0,21,1
retrained,LOCO,Structure6_LR,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,Structure6_RF,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,Structure6_RF,0.2223225202524305,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,Structure6_RF,0.2959107022619659,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,Structure6_RF,0.36996038573344037,0.4318181818181818,0.6129032258064516,0.6785714285714286,0.8636363636363636,0.0,0,9,3,19
retrained,LOCO,Structure6_RF,0.3813719170050194,0.48737373737373735,0.6451612903225806,0.7037037037037037,0.8636363636363636,0.1111111111111111,1,8,3,19
retrained,LOCO,Structure6_RF,0.38545743077819955,0.5429292929292929,0.6774193548387096,0.7307692307692307,0.8636363636363636,0.2222222222222222,2,7,3,19
retrained,LOCO,Structure6_RF,0.4055971860748345,0.5202020202020202,0.6451612903225806,0.72,0.8181818181818182,0.2222222222222222,2,7,4,18
retrained,LOCO,Structure6_RF,0.44063191576075295,0.49747474747474746,0.6129032258064516,0.7083333333333334,0.7727272727272727,0.2222222222222222,2,7,5,17
retrained,LOCO,Structure6_RF,0.4614827287190168,0.47474747474747475,0.5806451612903226,0.6956521739130435,0.7272727272727273,0.2222222222222222,2,7,6,16
retrained,LOCO,Structure6_RF,0.4667116857184779,0.452020202020202,0.5483870967741935,0.6818181818181818,0.6818181818181818,0.2222222222222222,2,7,7,15
retrained,LOCO,Structure6_RF,0.47111640599290094,0.5075757575757576,0.5806451612903226,0.7142857142857143,0.6818181818181818,0.3333333333333333,3,6,7,15
retrained,LOCO,Structure6_RF,0.5,0.48484848484848486,0.5483870967741935,0.7,0.6363636363636364,0.3333333333333333,3,6,8,14
retrained,LOCO,Structure6_RF,0.5042369935801545,0.48484848484848486,0.5483870967741935,0.7,0.6363636363636364,0.3333333333333333,3,6,8,14
retrained,LOCO,Structure6_RF,0.5427230763795033,0.46212121212121215,0.5161290322580645,0.6842105263157895,0.5909090909090909,0.3333333333333333,3,6,9,13
retrained,LOCO,Structure6_RF,0.5925448473006552,0.5176767676767677,0.5483870967741935,0.7222222222222222,0.5909090909090909,0.4444444444444444,4,5,9,13
retrained,LOCO,Structure6_RF,0.6440622960993897,0.5732323232323233,0.5806451612903226,0.7647058823529411,0.5909090909090909,0.5555555555555556,5,4,9,13
retrained,LOCO,Structure6_RF,0.653450555822096,0.5505050505050505,0.5483870967741935,0.75,0.5454545454545454,0.5555555555555556,5,4,10,12
retrained,LOCO,Structure6_RF,0.6587852148405254,0.5277777777777778,0.5161290322580645,0.7333333333333333,0.5,0.5555555555555556,5,4,11,11
retrained,LOCO,Structure6_RF,0.6872972666640189,0.5833333333333333,0.5483870967741935,0.7857142857142857,0.5,0.6666666666666666,6,3,11,11
retrained,LOCO,Structure6_RF,0.7187117770280282,0.5606060606060606,0.5161290322580645,0.7692307692307693,0.45454545454545453,0.6666666666666666,6,3,12,10
retrained,LOCO,Structure6_RF,0.7569091386526823,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,Structure6_RF,0.7895641572279655,0.6717171717171717,0.5806451612903226,0.9090909090909091,0.45454545454545453,0.8888888888888888,8,1,12,10
retrained,LOCO,Structure6_RF,0.801076362803437,0.648989898989899,0.5483870967741935,0.9,0.4090909090909091,0.8888888888888888,8,1,13,9
retrained,LOCO,Structure6_RF,0.8198303543644443,0.6262626262626263,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.8888888888888888,8,1,14,8
