site,validation,fold,reported_family,family,model,threshold,inner_BA,label_threshold_pp
C295,LOOCV,p6_r7_trq,Sequence,Sequence,LR_1,0.728838278172937,0.7596153846153846,-15
C295,LOOCV,p6_r7_trq,Sequence_Local,Sequence_Local,RF_depth1,0.39517360692252534,0.7451923076923077,-15
C295,LOOCV,p6_r7_trq,ContactSeek_CCR,ContactSeek_CCR,RF_depth2,0.5461706173330736,0.7740384615384616,-15
C295,LOOCV,p6_r7_trq,Nested_all,ContactSeek_CCR,RF_depth2,0.5461706173330736,0.7740384615384616,-15
C295,LOOCV,p6_r7_wfd,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p6_r7_wfd,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.43523948786884553,0.5913461538461539,-15
C295,LOOCV,p6_r7_wfd,CP_summary,CP_summary,SVM_RBF,0.48763178637844795,0.6730769230769231,-15
C295,LOOCV,p6_r7_wfd,Repository,Repository,LR_1,0.8100869990238718,0.7115384615384616,-15
C295,LOOCV,p6_r7_wfd,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.626857896702391,0.7596153846153846,-15
C295,LOOCV,p6_r7_wfd,Sequence,Sequence,LR_1,0.7695684966869047,0.7211538461538461,-15
C295,LOOCV,p6_r7_wfd,Sequence_Local,Sequence_Local,RF_depth1,0.39192825733229736,0.7451923076923077,-15
C295,LOOCV,p6_r7_wfd,ContactSeek_CCR,ContactSeek_CCR,RF_depth2,0.503259752530231,0.7355769230769231,-15
C295,LOOCV,p6_r7_wfd,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.626857896702391,0.7596153846153846,-15
C295,LOOCV,p6_r7_wfq,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p6_r7_wfq,Interface_RMS,Interface_RMS,SVM_RBF,0.3633149548360266,0.6682692307692308,-15
C295,LOOCV,p6_r7_wfq,CP_summary,CP_summary,ExtraTrees_depth2,0.3620572202335057,0.6442307692307692,-15
C295,LOOCV,p6_r7_wfq,Repository,Repository,LR_1,0.8289848733237243,0.7115384615384616,-15
C295,LOOCV,p6_r7_wfq,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.5810695748331726,0.7596153846153846,-15
C295,LOOCV,p6_r7_wfq,Sequence,Sequence,LR_1,0.7390073582872635,0.7211538461538461,-15
C295,LOOCV,p6_r7_wfq,Sequence_Local,Sequence_Local,RF_depth1,0.5,0.7596153846153846,-15
C295,LOOCV,p6_r7_wfq,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5516219051534963,0.7355769230769231,-15
C295,LOOCV,p6_r7_wfq,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.5810695748331726,0.7596153846153846,-15
C295,LOOCV,p7_r5_syvirr,Total_CP,Total_CP,RF_depth2,0.453397795464791,0.6826923076923077,-15
C295,LOOCV,p7_r5_syvirr,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.5,0.6201923076923077,-15
C295,LOOCV,p7_r5_syvirr,CP_summary,CP_summary,SVM_RBF,0.5525545817843354,0.6105769230769231,-15
C295,LOOCV,p7_r5_syvirr,Repository,Repository,LR_1,0.8577831948321548,0.7115384615384616,-15
C295,LOOCV,p7_r5_syvirr,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.6468078828559294,0.7980769230769231,-15
C295,LOOCV,p7_r5_syvirr,Sequence,Sequence,LR_1,0.7662152416993959,0.7211538461538461,-15
C295,LOOCV,p7_r5_syvirr,Sequence_Local,Sequence_Local,RF_depth1,0.45508655156594185,0.7836538461538461,-15
C295,LOOCV,p7_r5_syvirr,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.4849433999149965,0.6826923076923077,-15
C295,LOOCV,p7_r5_syvirr,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.6468078828559294,0.7980769230769231,-15
C295,LOOCV,p8_r6_gve,Total_CP,Total_CP,RF_depth2,0.453397795464791,0.6826923076923077,-15
C295,LOOCV,p8_r6_gve,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.4982737920771648,0.6442307692307692,-15
C295,LOOCV,p8_r6_gve,CP_summary,CP_summary,LR_1,0.8222213354717526,0.5480769230769231,-15
C295,LOOCV,p8_r6_gve,Repository,Repository,LR_1,0.8589361767283217,0.7115384615384616,-15
C295,LOOCV,p8_r6_gve,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.6674139662408916,0.7980769230769231,-15
C295,LOOCV,p8_r6_gve,Sequence,Sequence,LR_1,0.8195957930274436,0.7596153846153846,-15
C295,LOOCV,p8_r6_gve,Sequence_Local,Sequence_Local,RF_depth1,0.4432165678342923,0.7451923076923077,-15
C295,LOOCV,p8_r6_gve,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.5404756056360616,0.6730769230769231,-15
C295,LOOCV,p8_r6_gve,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.6674139662408916,0.7980769230769231,-15
C295,Position_group_out,4,Total_CP,Total_CP,LR_0.01,0.49132894266821525,0.5769230769230769,-15
C295,Position_group_out,4,Interface_RMS,Interface_RMS,LDA_shrinkage,0.6065855647782707,0.6373626373626373,-15
C295,Position_group_out,4,CP_summary,CP_summary,LR_0.01,0.41318680383685746,0.5384615384615384,-15
C295,Position_group_out,4,Repository,Repository,LR_0.01,0.41941870638205503,0.5769230769230769,-15
C295,Position_group_out,4,Local_deltaCP,Local_deltaCP,LR_1,0.06761617286062523,0.6978021978021978,-15
C295,Position_group_out,4,Sequence,Sequence,LR_0.01,0.5371263558143913,0.7087912087912087,-15
C295,Position_group_out,4,Sequence_Local,Sequence_Local,LR_1,0.05507617075606765,0.6593406593406593,-15
C295,Position_group_out,4,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.2985450152409068,0.5824175824175823,-15
C295,Position_group_out,4,Nested_all,Sequence,LR_0.01,0.5371263558143913,0.7087912087912087,-15
C295,Position_group_out,4+7,Total_CP,Total_CP,LR_0.01,0.5028339365302776,0.7662337662337663,-15
C295,Position_group_out,4+7,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.4099348556739386,0.7272727272727273,-15
C295,Position_group_out,4+7,CP_summary,CP_summary,LR_0.01,0.506409506769925,0.7467532467532467,-15
C295,Position_group_out,4+7,Repository,Repository,LR_0.01,0.5273772402803254,0.7662337662337663,-15
C295,Position_group_out,4+7,Local_deltaCP,Local_deltaCP,LR_0.1,0.23915099693315983,0.7727272727272727,-15
C295,Position_group_out,4+7,Sequence,Sequence,RF_depth1,0.3569388673413857,0.6818181818181819,-15
C295,Position_group_out,4+7,Sequence_Local,Sequence_Local,LR_0.1,0.2876838459672656,0.7272727272727273,-15
C295,Position_group_out,4+7,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.20763636363636367,0.7727272727272727,-15
C295,Position_group_out,4+7,Nested_all,Local_deltaCP,LR_0.1,0.23915099693315983,0.7727272727272727,-15
C295,Position_group_out,5,Total_CP,Total_CP,LR_0.01,0.0,0.5,-15
C295,Position_group_out,5,Interface_RMS,Interface_RMS,RF_depth1,0.2586085314723759,0.5909090909090909,-15
C295,Position_group_out,5,CP_summary,CP_summary,LR_1,0.08850085518371409,0.5454545454545454,-15
C295,Position_group_out,5,Repository,Repository,LR_0.1,0.2636550651489155,0.5454545454545454,-15
C295,Position_group_out,5,Local_deltaCP,Local_deltaCP,LR_0.1,0.06359252020717371,0.7272727272727273,-15
C295,Position_group_out,5,Sequence,Sequence,ExtraTrees_depth2,0.4765714285714286,0.8181818181818181,-15
C295,Position_group_out,5,Sequence_Local,Sequence_Local,ExtraTrees_depth2,0.09033333333333335,0.6363636363636364,-15
C295,Position_group_out,5,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.1893774221552519,0.6363636363636364,-15
C295,Position_group_out,5,Nested_all,Sequence,ExtraTrees_depth2,0.4765714285714286,0.8181818181818181,-15
C295,Position_group_out,6,Total_CP,Total_CP,SVM_RBF,0.6406809634009484,0.6319444444444444,-15
C295,Position_group_out,6,Interface_RMS,Interface_RMS,LR_0.01,0.0,0.5,-15
C295,Position_group_out,6,CP_summary,CP_summary,LDA_shrinkage,0.9999951542364924,0.6875,-15
C295,Position_group_out,6,Repository,Repository,LDA_shrinkage,0.9963040478581352,0.6944444444444444,-15
C295,Position_group_out,6,Local_deltaCP,Local_deltaCP,GaussianNB,8.946863827897582e-24,0.6597222222222222,-15
C295,Position_group_out,6,Sequence,Sequence,LR_0.01,0.5031446165535828,0.7638888888888888,-15
C295,Position_group_out,6,Sequence_Local,Sequence_Local,LDA_shrinkage,0.9999999999904109,0.625,-15
C295,Position_group_out,6,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.0,0.5,-15
C295,Position_group_out,6,Nested_all,Sequence,LR_0.01,0.5031446165535828,0.7638888888888888,-15
C295,Position_group_out,7,Total_CP,Total_CP,SVM_RBF,0.6067123611274703,0.5961538461538461,-15
C295,Position_group_out,7,Interface_RMS,Interface_RMS,LR_0.01,0.5037602680609745,0.5721153846153846,-15
C295,Position_group_out,7,CP_summary,CP_summary,SVM_RBF,0.6072657464130133,0.6105769230769231,-15
C295,Position_group_out,7,Repository,Repository,SVM_RBF,0.6577708840171642,0.625,-15
C295,Position_group_out,7,Local_deltaCP,Local_deltaCP,SVM_RBF,0.5575119420422703,0.6105769230769231,-15
C295,Position_group_out,7,Sequence,Sequence,LDA_shrinkage,0.9999991415518553,0.8365384615384616,-15
C295,Position_group_out,7,Sequence_Local,Sequence_Local,LDA_shrinkage,0.999999999998682,0.6490384615384616,-15
C295,Position_group_out,7,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5867925232991753,0.6730769230769231,-15
C295,Position_group_out,7,Nested_all,Sequence,LDA_shrinkage,0.9999991415518553,0.8365384615384616,-15
C295,Position_group_out,8,Total_CP,Total_CP,SVM_RBF,0.5207539264813134,0.6201923076923077,-15
C295,Position_group_out,8,Interface_RMS,Interface_RMS,LR_0.01,0.5037042540948944,0.5721153846153846,-15
C295,Position_group_out,8,CP_summary,CP_summary,SVM_RBF,0.6106307988801998,0.5865384615384616,-15
C295,Position_group_out,8,Repository,Repository,SVM_RBF,0.6530034002395506,0.625,-15
C295,Position_group_out,8,Local_deltaCP,Local_deltaCP,LR_1,0.08542279377135933,0.6298076923076923,-15
C295,Position_group_out,8,Sequence,Sequence,LDA_shrinkage,0.9999988170855887,0.7980769230769231,-15
C295,Position_group_out,8,Sequence_Local,Sequence_Local,GaussianNB,0.5,0.5961538461538461,-15
C295,Position_group_out,8,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5795329980493196,0.6346153846153846,-15
C295,Position_group_out,8,Nested_all,Sequence,LDA_shrinkage,0.9999988170855887,0.7980769230769231,-15
C295,Strict_position_out,P4,Total_CP,Total_CP,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,Interface_RMS,Interface_RMS,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,CP_summary,CP_summary,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,Repository,Repository,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,Local_deltaCP,Local_deltaCP,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,Sequence,Sequence,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,Sequence_Local,Sequence_Local,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P4,Nested_all,Total_CP,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P5,Total_CP,Total_CP,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P5,Interface_RMS,Interface_RMS,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P5,CP_summary,CP_summary,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P5,Repository,Repository,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P5,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.3188888888888891,0.5340909090909092,-15
C295,Strict_position_out,P5,Sequence,Sequence,RF_depth1,0.44431729381729396,0.5340909090909092,-15
C295,Strict_position_out,P5,Sequence_Local,Sequence_Local,ExtraTrees_depth2,0.42000000000000026,0.5340909090909092,-15
C295,Strict_position_out,P5,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.0,0.5,-15
C295,Strict_position_out,P5,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.3188888888888891,0.5340909090909092,-15
C295,Strict_position_out,P6,Total_CP,Total_CP,GaussianNB,0.5540111936052494,0.7638888888888888,-15
C295,Strict_position_out,P6,Interface_RMS,Interface_RMS,SVM_RBF,0.2775696097291238,0.6111111111111112,-15
C295,Strict_position_out,P6,CP_summary,CP_summary,LDA_shrinkage,0.9999951542364924,0.6875,-15
C295,Strict_position_out,P6,Repository,Repository,LR_1,0.7177127498155723,0.7291666666666667,-15
C295,Strict_position_out,P6,Local_deltaCP,Local_deltaCP,GaussianNB,0.000997611301644864,0.8263888888888888,-15
C295,Strict_position_out,P6,Sequence,Sequence,LR_0.1,0.547930100883745,0.7916666666666667,-15
C295,Strict_position_out,P6,Sequence_Local,Sequence_Local,LDA_shrinkage,0.9631996843852826,0.625,-15
C295,Strict_position_out,P6,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5,0.5833333333333333,-15
C295,Strict_position_out,P6,Nested_all,Local_deltaCP,GaussianNB,0.000997611301644864,0.8263888888888888,-15
C295,Strict_position_out,P7,Total_CP,Total_CP,LR_0.01,0.5006039986270687,0.8285714285714285,-15
C295,Strict_position_out,P7,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.4090129847102806,0.7,-15
C295,Strict_position_out,P7,CP_summary,CP_summary,LR_0.01,0.5,0.7785714285714285,-15
C295,Strict_position_out,P7,Repository,Repository,LR_0.01,0.5296200334750197,0.7571428571428571,-15
C295,Strict_position_out,P7,Local_deltaCP,Local_deltaCP,RF_depth1,0.3306473803973804,0.7285714285714285,-15
C295,Strict_position_out,P7,Sequence,Sequence,RF_depth1,0.3682946819673667,0.6785714285714286,-15
C295,Strict_position_out,P7,Sequence_Local,Sequence_Local,RF_depth1,0.355250555000555,0.7285714285714285,-15
C295,Strict_position_out,P7,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5683024281639358,0.6857142857142857,-15
C295,Strict_position_out,P7,Nested_all,Total_CP,LR_0.01,0.5006039986270687,0.8285714285714285,-15
C295,Strict_position_out,P8,Total_CP,Total_CP,LR_0.1,0.5007228251810029,0.7211538461538461,-15
C295,Strict_position_out,P8,Interface_RMS,Interface_RMS,LDA_shrinkage,0.6076901355733111,0.6105769230769231,-15
C295,Strict_position_out,P8,CP_summary,CP_summary,SVM_RBF,0.5212411374781596,0.5576923076923077,-15
C295,Strict_position_out,P8,Repository,Repository,SVM_RBF,0.6064372996138498,0.6105769230769231,-15
C295,Strict_position_out,P8,Local_deltaCP,Local_deltaCP,LR_1,0.08542279377135933,0.6682692307692308,-15
C295,Strict_position_out,P8,Sequence,Sequence,LDA_shrinkage,0.9999988170855887,0.7980769230769231,-15
C295,Strict_position_out,P8,Sequence_Local,Sequence_Local,LDA_shrinkage,0.9999943010425454,0.6682692307692308,-15
C295,Strict_position_out,P8,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5707079597942297,0.6153846153846154,-15
C295,Strict_position_out,P8,Nested_all,Sequence,LDA_shrinkage,0.9999988170855887,0.7980769230769231,-15
C295,LOOCV,p4_r5_she,Total_CP,Total_CP,LR_0.01,0.49622159854457204,0.5833333333333334,-20
C295,LOOCV,p4_r5_she,Interface_RMS,Interface_RMS,LR_0.01,0.5,0.6388888888888888,-20
C295,LOOCV,p4_r5_she,CP_summary,CP_summary,LDA_shrinkage,0.2098665436383772,0.75,-20
C295,LOOCV,p4_r5_she,Repository,Repository,LDA_shrinkage,0.0062555433134040125,0.6944444444444444,-20
C295,LOOCV,p4_r5_she,Local_deltaCP,Local_deltaCP,RF_depth1,0.2986538097725704,0.8611111111111112,-20
C295,LOOCV,p4_r5_she,Sequence,Sequence,LR_1,0.15493939812692398,0.6944444444444444,-20
C295,LOOCV,p4_r5_she,Sequence_Local,Sequence_Local,RF_depth1,0.26320474977767,0.8611111111111112,-20
C295,LOOCV,p4_r5_she,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.25698660570470844,0.8611111111111112,-20
C295,LOOCV,p4_r5_she,Nested_all,Local_deltaCP,RF_depth1,0.2986538097725704,0.8611111111111112,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Total_CP,Total_CP,GaussianNB,0.5701876060816526,0.5833333333333334,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Interface_RMS,Interface_RMS,SVM_RBF,0.4912911406003267,0.7222222222222222,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,CP_summary,CP_summary,LDA_shrinkage,0.36024514570375676,0.8055555555555556,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Repository,Repository,LR_1,0.4296883923524229,0.6944444444444444,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Local_deltaCP,Local_deltaCP,RF_depth1,0.22295606323501066,0.7222222222222222,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence,Sequence,LR_0.01,0.490503804366979,0.6666666666666666,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence_Local,Sequence_Local,RF_depth1,0.34024541595925295,0.75,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.31055081189325673,0.9166666666666667,-20
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Nested_all,ContactSeek_CCR,RF_depth1,0.31055081189325673,0.9166666666666667,-20
C295,LOOCV,p4_r5_sne,Total_CP,Total_CP,SVM_RBF,0.30297975823314455,0.7368421052631579,-20
C295,LOOCV,p4_r5_sne,Interface_RMS,Interface_RMS,LR_0.01,0.49310990697596835,0.6052631578947368,-20
C295,LOOCV,p4_r5_sne,CP_summary,CP_summary,SVM_RBF,0.3682241571374653,0.868421052631579,-20
C295,LOOCV,p4_r5_sne,Repository,Repository,ExtraTrees_depth2,0.42510697635697636,0.6447368421052632,-20
C295,LOOCV,p4_r5_sne,Local_deltaCP,Local_deltaCP,LDA_shrinkage,1.8264526072506893e-05,1.0,-20
C295,LOOCV,p4_r5_sne,Sequence,Sequence,RF_depth1,0.17388641239408503,0.7105263157894737,-20
C295,LOOCV,p4_r5_sne,Sequence_Local,Sequence_Local,LDA_shrinkage,5.613834527596656e-31,0.9473684210526316,-20
C295,LOOCV,p4_r5_sne,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.4433290386498854,0.8421052631578947,-20
C295,LOOCV,p4_r5_sne,Nested_all,Local_deltaCP,LDA_shrinkage,1.8264526072506893e-05,1.0,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Total_CP,Total_CP,GaussianNB,0.5603985856416133,0.5833333333333334,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Interface_RMS,Interface_RMS,SVM_RBF,0.4892077895694851,0.6944444444444444,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,CP_summary,CP_summary,LDA_shrinkage,0.36024514570375676,0.7777777777777778,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Repository,Repository,LDA_shrinkage,0.021597688955919455,0.7222222222222222,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Local_deltaCP,Local_deltaCP,RF_depth1,0.22295606323501066,0.7777777777777778,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence,Sequence,RF_depth2,0.09426974233495972,0.6944444444444444,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence_Local,Sequence_Local,RF_depth1,0.3397550369451898,0.75,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.2959945498098221,0.9166666666666667,-20
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Nested_all,ContactSeek_CCR,RF_depth1,0.2959945498098221,0.9166666666666667,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Total_CP,Total_CP,LR_0.01,0.49462811257907446,0.5555555555555556,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Interface_RMS,Interface_RMS,LR_0.01,0.5003454771069259,0.6944444444444444,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,CP_summary,CP_summary,LDA_shrinkage,0.2671794753516029,0.8333333333333333,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Repository,Repository,LDA_shrinkage,0.018906291921306242,0.75,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Local_deltaCP,Local_deltaCP,LR_1,0.5,0.6944444444444444,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence,Sequence,RF_depth2,0.11708774232303645,0.7222222222222222,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence_Local,Sequence_Local,RF_depth1,0.32360369705700776,0.6944444444444444,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.29186087333718913,0.9166666666666667,-20
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Nested_all,ContactSeek_CCR,RF_depth1,0.29186087333718913,0.9166666666666667,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Total_CP,Total_CP,LR_0.01,0.4946230749132884,0.5555555555555556,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Interface_RMS,Interface_RMS,LR_0.01,0.5003454771069259,0.6944444444444444,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,CP_summary,CP_summary,LDA_shrinkage,0.2087464507451357,0.75,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Repository,Repository,LDA_shrinkage,0.00801596379801473,0.6944444444444444,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Local_deltaCP,Local_deltaCP,LR_1,0.5768590430784768,0.7777777777777777,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence,Sequence,RF_depth2,0.11741283389812804,0.7777777777777778,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence_Local,Sequence_Local,RF_depth1,0.4444820189515434,0.6666666666666666,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.3129411627704497,0.9444444444444444,-20
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Nested_all,ContactSeek_CCR,RF_depth1,0.3129411627704497,0.9444444444444444,-20
C295,LOOCV,p5_r6_aye,Total_CP,Total_CP,GaussianNB,0.5669016742793871,0.5833333333333334,-20
C295,LOOCV,p5_r6_aye,Interface_RMS,Interface_RMS,LR_0.01,0.5003454771069259,0.7222222222222222,-20
C295,LOOCV,p5_r6_aye,CP_summary,CP_summary,LDA_shrinkage,0.2310131651772358,0.8055555555555556,-20
C295,LOOCV,p5_r6_aye,Repository,Repository,LDA_shrinkage,0.0033095913079427427,0.6944444444444444,-20
C295,LOOCV,p5_r6_aye,Local_deltaCP,Local_deltaCP,LR_1,0.6925502524229874,0.7777777777777777,-20
C295,LOOCV,p5_r6_aye,Sequence,Sequence,RF_depth1,0.1071369953575836,0.6388888888888888,-20
C295,LOOCV,p5_r6_aye,Sequence_Local,Sequence_Local,LR_1,0.33635856339633596,0.6388888888888888,-20
C295,LOOCV,p5_r6_aye,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.2278707738681423,0.8333333333333333,-20
C295,LOOCV,p5_r6_aye,Nested_all,ContactSeek_CCR,RF_depth1,0.2278707738681423,0.8333333333333333,-20
C295,LOOCV,p5_r6_nye,Total_CP,Total_CP,GaussianNB,0.5669016742793871,0.5833333333333334,-20
C295,LOOCV,p5_r6_nye,Interface_RMS,Interface_RMS,LR_0.01,0.48766152524608797,0.5277777777777778,-20
C295,LOOCV,p5_r6_nye,CP_summary,CP_summary,LDA_shrinkage,0.268909084936483,0.8333333333333333,-20
C295,LOOCV,p5_r6_nye,Repository,Repository,LDA_shrinkage,0.006138820213544239,0.7222222222222222,-20
C295,LOOCV,p5_r6_nye,Local_deltaCP,Local_deltaCP,LR_1,0.6882036252181873,0.7777777777777777,-20
C295,LOOCV,p5_r6_nye,Sequence,Sequence,RF_depth1,0.0991012810718693,0.6111111111111112,-20
C295,LOOCV,p5_r6_nye,Sequence_Local,Sequence_Local,RF_depth1,0.3086571479920377,0.6944444444444444,-20
C295,LOOCV,p5_r6_nye,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.31085714285714294,0.8611111111111112,-20
C295,LOOCV,p5_r6_nye,Nested_all,ContactSeek_CCR,ExtraTrees_depth2,0.31085714285714294,0.8611111111111112,-20
C295,LOOCV,p5_r6_sfe,Total_CP,Total_CP,LR_0.01,0.4944729680805659,0.5555555555555556,-20
C295,LOOCV,p5_r6_sfe,Interface_RMS,Interface_RMS,LR_0.01,0.5004608352495014,0.7222222222222222,-20
C295,LOOCV,p5_r6_sfe,CP_summary,CP_summary,LDA_shrinkage,0.29195250376596127,0.8333333333333333,-20
C295,LOOCV,p5_r6_sfe,Repository,Repository,LR_1,0.5,0.7222222222222222,-20
C295,LOOCV,p5_r6_sfe,Local_deltaCP,Local_deltaCP,LR_1,0.7295735211196317,0.7777777777777777,-20
C295,LOOCV,p5_r6_sfe,Sequence,Sequence,RF_depth2,0.1545323143647625,0.75,-20
C295,LOOCV,p5_r6_sfe,Sequence_Local,Sequence_Local,RF_depth1,0.37874156514114066,0.75,-20
C295,LOOCV,p5_r6_sfe,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.3274065934065935,0.9166666666666667,-20
C295,LOOCV,p5_r6_sfe,Nested_all,ContactSeek_CCR,ExtraTrees_depth2,0.3274065934065935,0.9166666666666667,-20
C295,LOOCV,p5_r6_swd,Total_CP,Total_CP,SVM_RBF,0.328220247129678,0.7105263157894737,-20
C295,LOOCV,p5_r6_swd,Interface_RMS,Interface_RMS,SVM_RBF,0.5063378457020831,0.868421052631579,-20
