site,label_threshold_pp,validation,family,model,policy,n_unique,n_predictions,BA,accuracy,precision,recall,specificity,TP,TN,FP,FN,AUC,AP
C295,-10,LOOCV,Sequence,GaussianNB,training_only_threshold,22,22,0.6071428571428572,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.5,10.0,4.0,4.0,4.0,0.6071428571428572,0.6920222634508348
C295,-10,LOOCV,Sequence,LDA_shrinkage,fixed_0.5,22,22,0.5178571428571428,0.5909090909090909,0.6470588235294118,0.7857142857142857,0.25,11.0,2.0,6.0,3.0,0.5803571428571429,0.692613779654912
C295,-10,LOOCV,Sequence,LDA_shrinkage,training_only_threshold,22,22,0.5178571428571428,0.5909090909090909,0.6470588235294118,0.7857142857142857,0.25,11.0,2.0,6.0,3.0,0.5803571428571429,0.692613779654912
C295,-10,LOOCV,Sequence,LR_0.01,fixed_0.5,22,22,0.6785714285714286,0.7272727272727273,0.75,0.8571428571428571,0.5,12.0,4.0,4.0,2.0,0.6964285714285714,0.7282348603777175
C295,-10,LOOCV,Sequence,LR_0.01,training_only_threshold,22,22,0.6160714285714286,0.6818181818181818,0.7058823529411765,0.8571428571428571,0.375,12.0,3.0,5.0,2.0,0.6964285714285714,0.7282348603777175
C295,-10,LOOCV,Sequence,LR_0.1,fixed_0.5,22,22,0.6428571428571428,0.6818181818181818,0.7333333333333333,0.7857142857142857,0.5,11.0,4.0,4.0,3.0,0.6875,0.7733305909776498
C295,-10,LOOCV,Sequence,LR_0.1,training_only_threshold,22,22,0.5446428571428572,0.5909090909090909,0.6666666666666666,0.7142857142857143,0.375,10.0,3.0,5.0,4.0,0.6875,0.7733305909776498
C295,-10,LOOCV,Sequence,LR_1,fixed_0.5,22,22,0.5178571428571428,0.5909090909090909,0.6470588235294118,0.7857142857142857,0.25,11.0,2.0,6.0,3.0,0.5982142857142857,0.736764470234174
C295,-10,LOOCV,Sequence,LR_1,training_only_threshold,22,22,0.5446428571428572,0.5909090909090909,0.6666666666666666,0.7142857142857143,0.375,10.0,3.0,5.0,4.0,0.5982142857142857,0.736764470234174
C295,-10,LOOCV,Sequence,RF_depth1,fixed_0.5,22,22,0.5446428571428572,0.5909090909090909,0.6666666666666666,0.7142857142857143,0.375,10.0,3.0,5.0,4.0,0.6071428571428572,0.7135230374200964
C295,-10,LOOCV,Sequence,RF_depth1,training_only_threshold,22,22,0.48214285714285715,0.5454545454545454,0.625,0.7142857142857143,0.25,10.0,2.0,6.0,4.0,0.6071428571428572,0.7135230374200964
C295,-10,LOOCV,Sequence,RF_depth2,fixed_0.5,22,22,0.6517857142857143,0.7272727272727273,0.7222222222222222,0.9285714285714286,0.375,13.0,3.0,5.0,1.0,0.5803571428571428,0.6699851269178999
C295,-10,LOOCV,Sequence,RF_depth2,training_only_threshold,22,22,0.5803571428571428,0.6363636363636364,0.6875,0.7857142857142857,0.375,11.0,3.0,5.0,3.0,0.5803571428571428,0.6699851269178999
C295,-10,LOOCV,Sequence,SVM_RBF,fixed_0.5,22,22,0.5178571428571428,0.5909090909090909,0.6470588235294118,0.7857142857142857,0.25,11.0,2.0,6.0,3.0,0.6428571428571428,0.8172743140318326
C295,-10,LOOCV,Sequence,SVM_RBF,training_only_threshold,22,22,0.5357142857142857,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5,8.0,4.0,4.0,6.0,0.6428571428571428,0.8172743140318326
C295,-10,LOOCV,Sequence,nested_model_selection,training_only_threshold,22,22,0.5446428571428572,0.5909090909090909,0.6666666666666666,0.7142857142857143,0.375,10.0,3.0,5.0,4.0,0.5892857142857143,0.6489521234821987
C295,-10,LOOCV,Sequence_Local,ExtraTrees_depth2,fixed_0.5,22,22,0.41964285714285715,0.5,0.5882352941176471,0.7142857142857143,0.125,10.0,1.0,7.0,4.0,0.38392857142857145,0.5710879972158168
C295,-10,LOOCV,Sequence_Local,ExtraTrees_depth2,training_only_threshold,22,22,0.48214285714285715,0.5454545454545454,0.625,0.7142857142857143,0.25,10.0,2.0,6.0,4.0,0.38392857142857145,0.5710879972158168
C295,-10,LOOCV,Sequence_Local,GaussianNB,fixed_0.5,22,22,0.5714285714285714,0.5909090909090909,0.6923076923076923,0.6428571428571429,0.5,9.0,4.0,4.0,5.0,0.5714285714285714,0.6723276723276723
C295,-10,LOOCV,Sequence_Local,GaussianNB,training_only_threshold,22,22,0.5089285714285714,0.5454545454545454,0.6428571428571429,0.6428571428571429,0.375,9.0,3.0,5.0,5.0,0.5714285714285714,0.6723276723276723
C295,-10,LOOCV,Sequence_Local,LDA_shrinkage,fixed_0.5,22,22,0.5089285714285714,0.5454545454545454,0.6428571428571429,0.6428571428571429,0.375,9.0,3.0,5.0,5.0,0.4642857142857143,0.6090556842906467
C295,-10,LOOCV,Sequence_Local,LDA_shrinkage,training_only_threshold,22,22,0.4107142857142857,0.45454545454545453,0.5714285714285714,0.5714285714285714,0.25,8.0,2.0,6.0,6.0,0.4642857142857143,0.6090556842906467
C295,-10,LOOCV,Sequence_Local,LR_0.01,fixed_0.5,22,22,0.6696428571428572,0.6818181818181818,0.7692307692307693,0.7142857142857143,0.625,10.0,5.0,3.0,4.0,0.6160714285714286,0.707943687841963
C295,-10,LOOCV,Sequence_Local,LR_0.01,training_only_threshold,22,22,0.6964285714285714,0.6818181818181818,0.8181818181818182,0.6428571428571429,0.75,9.0,6.0,2.0,5.0,0.6160714285714286,0.707943687841963
C295,-10,LOOCV,Sequence_Local,LR_0.1,fixed_0.5,22,22,0.5714285714285714,0.5909090909090909,0.6923076923076923,0.6428571428571429,0.5,9.0,4.0,4.0,5.0,0.5446428571428572,0.6668098217080968
C295,-10,LOOCV,Sequence_Local,LR_0.1,training_only_threshold,22,22,0.5446428571428572,0.5909090909090909,0.6666666666666666,0.7142857142857143,0.375,10.0,3.0,5.0,4.0,0.5446428571428572,0.6668098217080968
C295,-10,LOOCV,Sequence_Local,LR_1,fixed_0.5,22,22,0.4732142857142857,0.5,0.6153846153846154,0.5714285714285714,0.375,8.0,3.0,5.0,6.0,0.5089285714285714,0.6563773761252752
C295,-10,LOOCV,Sequence_Local,LR_1,training_only_threshold,22,22,0.4107142857142857,0.45454545454545453,0.5714285714285714,0.5714285714285714,0.25,8.0,2.0,6.0,6.0,0.5089285714285714,0.6563773761252752
C295,-10,LOOCV,Sequence_Local,RF_depth1,fixed_0.5,22,22,0.5089285714285714,0.5454545454545454,0.6428571428571429,0.6428571428571429,0.375,9.0,3.0,5.0,5.0,0.5,0.640072349329868
C295,-10,LOOCV,Sequence_Local,RF_depth1,training_only_threshold,22,22,0.4732142857142857,0.5,0.6153846153846154,0.5714285714285714,0.375,8.0,3.0,5.0,6.0,0.5,0.640072349329868
C295,-10,LOOCV,Sequence_Local,RF_depth2,fixed_0.5,22,22,0.5446428571428572,0.5909090909090909,0.6666666666666666,0.7142857142857143,0.375,10.0,3.0,5.0,4.0,0.48214285714285715,0.6333958150798044
C295,-10,LOOCV,Sequence_Local,RF_depth2,training_only_threshold,22,22,0.5089285714285714,0.5454545454545454,0.6428571428571429,0.6428571428571429,0.375,9.0,3.0,5.0,5.0,0.48214285714285715,0.6333958150798044
C295,-10,LOOCV,Sequence_Local,SVM_RBF,fixed_0.5,22,22,0.6785714285714286,0.7272727272727273,0.75,0.8571428571428571,0.5,12.0,4.0,4.0,2.0,0.6964285714285714,0.8231122261197448
C295,-10,LOOCV,Sequence_Local,SVM_RBF,training_only_threshold,22,22,0.5625,0.5454545454545454,0.7,0.5,0.625,7.0,5.0,3.0,7.0,0.6964285714285714,0.8231122261197448
C295,-10,LOOCV,Sequence_Local,nested_model_selection,training_only_threshold,22,22,0.4732142857142857,0.5,0.6153846153846154,0.5714285714285714,0.375,8.0,3.0,5.0,6.0,0.48214285714285715,0.6256713966411002
C295,-10,LOOCV,Total_CP,ExtraTrees_depth2,fixed_0.5,22,22,0.4910714285714286,0.45454545454545453,0.625,0.35714285714285715,0.625,5.0,5.0,3.0,9.0,0.35714285714285715,0.7094200040462755
C295,-10,LOOCV,Total_CP,ExtraTrees_depth2,training_only_threshold,22,22,0.6160714285714286,0.5454545454545454,0.8333333333333334,0.35714285714285715,0.875,5.0,7.0,1.0,9.0,0.35714285714285715,0.7094200040462755
C295,-10,LOOCV,Total_CP,GaussianNB,fixed_0.5,22,22,0.5357142857142857,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5,8.0,4.0,4.0,6.0,0.5,0.7258107905166729
C295,-10,LOOCV,Total_CP,GaussianNB,training_only_threshold,22,22,0.4910714285714286,0.45454545454545453,0.625,0.35714285714285715,0.625,5.0,5.0,3.0,9.0,0.5,0.7258107905166729
C295,-10,LOOCV,Total_CP,LDA_shrinkage,fixed_0.5,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.5714285714285714,0.748591709411037
C295,-10,LOOCV,Total_CP,LDA_shrinkage,training_only_threshold,22,22,0.5625,0.5454545454545454,0.7,0.5,0.625,7.0,5.0,3.0,7.0,0.5714285714285714,0.748591709411037
C295,-10,LOOCV,Total_CP,LR_0.01,fixed_0.5,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.6160714285714286,0.7898332060096764
C295,-10,LOOCV,Total_CP,LR_0.01,training_only_threshold,22,22,0.5625,0.5454545454545454,0.7,0.5,0.625,7.0,5.0,3.0,7.0,0.6160714285714286,0.7898332060096764
C295,-10,LOOCV,Total_CP,LR_0.1,fixed_0.5,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.5892857142857143,0.7610917094110371
C295,-10,LOOCV,Total_CP,LR_0.1,training_only_threshold,22,22,0.5625,0.5454545454545454,0.7,0.5,0.625,7.0,5.0,3.0,7.0,0.5892857142857143,0.7610917094110371
C295,-10,LOOCV,Total_CP,LR_1,fixed_0.5,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.5714285714285714,0.748591709411037
C295,-10,LOOCV,Total_CP,LR_1,training_only_threshold,22,22,0.5625,0.5454545454545454,0.7,0.5,0.625,7.0,5.0,3.0,7.0,0.5714285714285714,0.748591709411037
C295,-10,LOOCV,Total_CP,RF_depth1,fixed_0.5,22,22,0.4910714285714286,0.45454545454545453,0.625,0.35714285714285715,0.625,5.0,5.0,3.0,9.0,0.36607142857142855,0.6611044896427472
C295,-10,LOOCV,Total_CP,RF_depth1,training_only_threshold,22,22,0.6160714285714286,0.5454545454545454,0.8333333333333334,0.35714285714285715,0.875,5.0,7.0,1.0,9.0,0.36607142857142855,0.6611044896427472
C295,-10,LOOCV,Total_CP,RF_depth2,fixed_0.5,22,22,0.3035714285714286,0.3181818181818182,0.45454545454545453,0.35714285714285715,0.25,5.0,2.0,6.0,9.0,0.35714285714285715,0.6894756626733628
C295,-10,LOOCV,Total_CP,RF_depth2,training_only_threshold,22,22,0.6160714285714286,0.5454545454545454,0.8333333333333334,0.35714285714285715,0.875,5.0,7.0,1.0,9.0,0.35714285714285715,0.6894756626733628
C295,-10,LOOCV,Total_CP,SVM_RBF,fixed_0.5,22,22,0.4285714285714286,0.4090909090909091,0.5555555555555556,0.35714285714285715,0.5,5.0,4.0,4.0,9.0,0.33035714285714285,0.6663202466608039
C295,-10,LOOCV,Total_CP,SVM_RBF,training_only_threshold,22,22,0.33035714285714285,0.3181818181818182,0.4444444444444444,0.2857142857142857,0.375,4.0,3.0,5.0,10.0,0.33035714285714285,0.6663202466608039
C295,-10,LOOCV,Total_CP,nested_model_selection,training_only_threshold,22,22,0.4910714285714286,0.45454545454545453,0.625,0.35714285714285715,0.625,5.0,5.0,3.0,9.0,0.4017857142857143,0.7268607921637553
C295,-10,Position_group_out,Baseline,always_0,fixed_0.5,22,22,0.5,0.36363636363636365,0.0,0.0,1.0,0.0,8.0,0.0,14.0,0.5,0.6363636363636364
C295,-10,Position_group_out,Baseline,always_1,fixed_0.5,22,22,0.5,0.6363636363636364,0.6363636363636364,1.0,0.0,14.0,0.0,8.0,0.0,0.5,0.6363636363636364
C295,-10,Position_group_out,CP_summary,ExtraTrees_depth2,fixed_0.5,22,22,0.6071428571428572,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.5,10.0,4.0,4.0,4.0,0.5178571428571428,0.6320914729528174
C295,-10,Position_group_out,CP_summary,ExtraTrees_depth2,training_only_threshold,22,22,0.6428571428571428,0.6818181818181818,0.7333333333333333,0.7857142857142857,0.5,11.0,4.0,4.0,3.0,0.5178571428571428,0.6320914729528174
C295,-10,Position_group_out,CP_summary,GaussianNB,fixed_0.5,22,22,0.5803571428571428,0.6363636363636364,0.6875,0.7857142857142857,0.375,11.0,3.0,5.0,3.0,0.4196428571428571,0.5866136372964105
C295,-10,Position_group_out,CP_summary,GaussianNB,training_only_threshold,22,22,0.5535714285714286,0.6363636363636364,0.6666666666666666,0.8571428571428571,0.25,12.0,2.0,6.0,2.0,0.4196428571428571,0.5866136372964105
C295,-10,Position_group_out,CP_summary,LDA_shrinkage,fixed_0.5,22,22,0.5714285714285714,0.5909090909090909,0.6923076923076923,0.6428571428571429,0.5,9.0,4.0,4.0,5.0,0.5089285714285714,0.6192170924313781
C295,-10,Position_group_out,CP_summary,LDA_shrinkage,training_only_threshold,22,22,0.6785714285714286,0.7272727272727273,0.75,0.8571428571428571,0.5,12.0,4.0,4.0,2.0,0.5089285714285714,0.6192170924313781
C295,-10,Position_group_out,CP_summary,LR_0.01,fixed_0.5,22,22,0.5357142857142857,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5,8.0,4.0,4.0,6.0,0.5625,0.6945298491129981
C295,-10,Position_group_out,CP_summary,LR_0.01,training_only_threshold,22,22,0.3839285714285714,0.3181818181818182,0.4,0.14285714285714285,0.625,2.0,5.0,3.0,12.0,0.5625,0.6945298491129981
C295,-10,Position_group_out,CP_summary,LR_0.1,fixed_0.5,22,22,0.5357142857142857,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5,8.0,4.0,4.0,6.0,0.5,0.6148880881023738
C295,-10,Position_group_out,CP_summary,LR_0.1,training_only_threshold,22,22,0.6428571428571428,0.6818181818181818,0.7333333333333333,0.7857142857142857,0.5,11.0,4.0,4.0,3.0,0.5,0.6148880881023738
C295,-10,Position_group_out,CP_summary,LR_1,fixed_0.5,22,22,0.6428571428571428,0.6818181818181818,0.7333333333333333,0.7857142857142857,0.5,11.0,4.0,4.0,3.0,0.5178571428571429,0.6263599495742352
C295,-10,Position_group_out,CP_summary,LR_1,training_only_threshold,22,22,0.6428571428571428,0.6818181818181818,0.7333333333333333,0.7857142857142857,0.5,11.0,4.0,4.0,3.0,0.5178571428571429,0.6263599495742352
C295,-10,Position_group_out,CP_summary,RF_depth1,fixed_0.5,22,22,0.6071428571428572,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.5,10.0,4.0,4.0,4.0,0.4910714285714286,0.6231278875186438
C295,-10,Position_group_out,CP_summary,RF_depth1,training_only_threshold,22,22,0.7232142857142857,0.6818181818181818,0.8888888888888888,0.5714285714285714,0.875,8.0,7.0,1.0,6.0,0.4910714285714286,0.6231278875186438
C295,-10,Position_group_out,CP_summary,RF_depth2,fixed_0.5,22,22,0.44642857142857145,0.5,0.6,0.6428571428571429,0.25,9.0,2.0,6.0,5.0,0.4464285714285715,0.599771615185149
C295,-10,Position_group_out,CP_summary,RF_depth2,training_only_threshold,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.4464285714285715,0.599771615185149
C295,-10,Position_group_out,CP_summary,SVM_RBF,fixed_0.5,22,22,0.5446428571428572,0.5909090909090909,0.6666666666666666,0.7142857142857143,0.375,10.0,3.0,5.0,4.0,0.6428571428571429,0.7967566688680133
C295,-10,Position_group_out,CP_summary,SVM_RBF,training_only_threshold,22,22,0.5089285714285714,0.4090909090909091,0.6666666666666666,0.14285714285714285,0.875,2.0,7.0,1.0,12.0,0.6428571428571429,0.7967566688680133
C295,-10,Position_group_out,CP_summary,nested_model_selection,training_only_threshold,22,22,0.3839285714285714,0.3181818181818182,0.4,0.14285714285714285,0.625,2.0,5.0,3.0,12.0,0.5982142857142857,0.6691308899955516
C295,-10,Position_group_out,ContactSeek_CCR,ExtraTrees_depth2,fixed_0.5,22,22,0.6071428571428572,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.5,10.0,4.0,4.0,4.0,0.6160714285714286,0.7116865802264963
C295,-10,Position_group_out,ContactSeek_CCR,ExtraTrees_depth2,training_only_threshold,22,22,0.5267857142857143,0.5,0.6666666666666666,0.42857142857142855,0.625,6.0,5.0,3.0,8.0,0.6160714285714286,0.7116865802264963
C295,-10,Position_group_out,ContactSeek_CCR,GaussianNB,fixed_0.5,22,22,0.5803571428571428,0.6363636363636364,0.6875,0.7857142857142857,0.375,11.0,3.0,5.0,3.0,0.6517857142857143,0.7236524912995501
C295,-10,Position_group_out,ContactSeek_CCR,GaussianNB,training_only_threshold,22,22,0.4642857142857143,0.5909090909090909,0.6190476190476191,0.9285714285714286,0.0,13.0,0.0,8.0,1.0,0.6517857142857143,0.7236524912995501
C295,-10,Position_group_out,ContactSeek_CCR,LDA_shrinkage,fixed_0.5,22,22,0.5357142857142857,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5,8.0,4.0,4.0,6.0,0.5267857142857143,0.7540774284195336
C295,-10,Position_group_out,ContactSeek_CCR,LDA_shrinkage,training_only_threshold,22,22,0.5892857142857143,0.6818181818181818,0.6842105263157895,0.9285714285714286,0.25,13.0,2.0,6.0,1.0,0.5267857142857143,0.7540774284195336
C295,-10,Position_group_out,ContactSeek_CCR,LR_0.01,fixed_0.5,22,22,0.6696428571428572,0.6818181818181818,0.7692307692307693,0.7142857142857143,0.625,10.0,5.0,3.0,4.0,0.6517857142857143,0.7657167970856603
C295,-10,Position_group_out,ContactSeek_CCR,LR_0.01,training_only_threshold,22,22,0.48214285714285715,0.4090909090909091,0.6,0.21428571428571427,0.75,3.0,6.0,2.0,11.0,0.6517857142857143,0.7657167970856603
C295,-10,Position_group_out,ContactSeek_CCR,LR_0.1,fixed_0.5,22,22,0.6428571428571428,0.6818181818181818,0.7333333333333333,0.7857142857142857,0.5,11.0,4.0,4.0,3.0,0.6964285714285714,0.8216977209237271
C295,-10,Position_group_out,ContactSeek_CCR,LR_0.1,training_only_threshold,22,22,0.5446428571428571,0.45454545454545453,0.75,0.21428571428571427,0.875,3.0,7.0,1.0,11.0,0.6964285714285714,0.8216977209237271
C295,-10,Position_group_out,ContactSeek_CCR,LR_1,fixed_0.5,22,22,0.5089285714285714,0.5454545454545454,0.6428571428571429,0.6428571428571429,0.375,9.0,3.0,5.0,5.0,0.6607142857142857,0.8280246747821935
C295,-10,Position_group_out,ContactSeek_CCR,LR_1,training_only_threshold,22,22,0.6517857142857143,0.5909090909090909,0.8571428571428571,0.42857142857142855,0.875,6.0,7.0,1.0,8.0,0.6607142857142857,0.8280246747821935
C295,-10,Position_group_out,ContactSeek_CCR,RF_depth1,fixed_0.5,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.6160714285714286,0.7207319291352905
C295,-10,Position_group_out,ContactSeek_CCR,RF_depth1,training_only_threshold,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.6160714285714286,0.7207319291352905
C295,-10,Position_group_out,ContactSeek_CCR,RF_depth2,fixed_0.5,22,22,0.5357142857142857,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5,8.0,4.0,4.0,6.0,0.6071428571428572,0.7166110500144112
C295,-10,Position_group_out,ContactSeek_CCR,RF_depth2,training_only_threshold,22,22,0.5982142857142857,0.5909090909090909,0.7272727272727273,0.5714285714285714,0.625,8.0,5.0,3.0,6.0,0.6071428571428572,0.7166110500144112
C295,-10,Position_group_out,ContactSeek_CCR,SVM_RBF,fixed_0.5,22,22,0.5803571428571428,0.6363636363636364,0.6875,0.7857142857142857,0.375,11.0,3.0,5.0,3.0,0.5625,0.7161400841160903
C295,-10,Position_group_out,ContactSeek_CCR,SVM_RBF,training_only_threshold,22,22,0.48214285714285715,0.4090909090909091,0.6,0.21428571428571427,0.75,3.0,6.0,2.0,11.0,0.5625,0.7161400841160903
C295,-10,Position_group_out,ContactSeek_CCR,nested_model_selection,training_only_threshold,22,22,0.41964285714285715,0.36363636363636365,0.5,0.21428571428571427,0.625,3.0,5.0,3.0,11.0,0.5446428571428571,0.6503018340203214
C295,-10,Position_group_out,Interface_RMS,ExtraTrees_depth2,fixed_0.5,22,22,0.7053571428571428,0.7272727272727273,0.7857142857142857,0.7857142857142857,0.625,11.0,5.0,3.0,3.0,0.5803571428571428,0.7483587840730698
C295,-10,Position_group_out,Interface_RMS,ExtraTrees_depth2,training_only_threshold,22,22,0.6785714285714286,0.7272727272727273,0.75,0.8571428571428571,0.5,12.0,4.0,4.0,2.0,0.5803571428571428,0.7483587840730698
C295,-10,Position_group_out,Interface_RMS,GaussianNB,fixed_0.5,22,22,0.5625,0.5454545454545454,0.7,0.5,0.625,7.0,5.0,3.0,7.0,0.5446428571428572,0.7012709745903021
C295,-10,Position_group_out,Interface_RMS,GaussianNB,training_only_threshold,22,22,0.4464285714285714,0.36363636363636365,0.5,0.14285714285714285,0.75,2.0,6.0,2.0,12.0,0.5446428571428572,0.7012709745903021
C295,-10,Position_group_out,Interface_RMS,LDA_shrinkage,fixed_0.5,22,22,0.625,0.5909090909090909,0.7777777777777778,0.5,0.75,7.0,6.0,2.0,7.0,0.5357142857142857,0.6985238550088173
C295,-10,Position_group_out,Interface_RMS,LDA_shrinkage,training_only_threshold,22,22,0.4464285714285714,0.36363636363636365,0.5,0.14285714285714285,0.75,2.0,6.0,2.0,12.0,0.5357142857142857,0.6985238550088173
C295,-10,Position_group_out,Interface_RMS,LR_0.01,fixed_0.5,22,22,0.625,0.5909090909090909,0.7777777777777778,0.5,0.75,7.0,6.0,2.0,7.0,0.6071428571428572,0.7323913763763388
C295,-10,Position_group_out,Interface_RMS,LR_0.01,training_only_threshold,22,22,0.4464285714285714,0.36363636363636365,0.5,0.14285714285714285,0.75,2.0,6.0,2.0,12.0,0.6071428571428572,0.7323913763763388
C295,-10,Position_group_out,Interface_RMS,LR_0.1,fixed_0.5,22,22,0.625,0.5909090909090909,0.7777777777777778,0.5,0.75,7.0,6.0,2.0,7.0,0.5982142857142857,0.7284667295945493
C295,-10,Position_group_out,Interface_RMS,LR_0.1,training_only_threshold,22,22,0.4464285714285714,0.36363636363636365,0.5,0.14285714285714285,0.75,2.0,6.0,2.0,12.0,0.5982142857142857,0.7284667295945493
C295,-10,Position_group_out,Interface_RMS,LR_1,fixed_0.5,22,22,0.625,0.5909090909090909,0.7777777777777778,0.5,0.75,7.0,6.0,2.0,7.0,0.5446428571428571,0.7015000454850078
C295,-10,Position_group_out,Interface_RMS,LR_1,training_only_threshold,22,22,0.4464285714285714,0.36363636363636365,0.5,0.14285714285714285,0.75,2.0,6.0,2.0,12.0,0.5446428571428571,0.7015000454850078
C295,-10,Position_group_out,Interface_RMS,RF_depth1,fixed_0.5,22,22,0.625,0.5909090909090909,0.7777777777777778,0.5,0.75,7.0,6.0,2.0,7.0,0.6026785714285714,0.7852879788278947
C295,-10,Position_group_out,Interface_RMS,RF_depth1,training_only_threshold,22,22,0.7232142857142857,0.6818181818181818,0.8888888888888888,0.5714285714285714,0.875,8.0,7.0,1.0,6.0,0.6026785714285714,0.7852879788278947
C295,-10,Position_group_out,Interface_RMS,RF_depth2,fixed_0.5,22,22,0.6964285714285714,0.6818181818181818,0.8181818181818182,0.6428571428571429,0.75,9.0,6.0,2.0,5.0,0.6875,0.8222119150690579
C295,-10,Position_group_out,Interface_RMS,RF_depth2,training_only_threshold,22,22,0.7232142857142857,0.6818181818181818,0.8888888888888888,0.5714285714285714,0.875,8.0,7.0,1.0,6.0,0.6875,0.8222119150690579
